Merge_Parameter_1,Latitude,Longitude,Distance,Depth_m,Bottom_Depth,Cast_Depth_m,Season,Water,Season_Water,Glacier_Name,Environ,Full_Sample_Environ,Specific_Environ,Glacial_Environ,Plume,Station_Name,Station_Number,CTD_ID,Cast_Number,ID,Trace_Metal_ID,sampname,Core_Bag,Chla_ug_L,Delta_DI13C,DIC_Conc_ppm_13C,DIC_Conc_uM,DOC_Conc_uM,TN_Conc_uM,Delta_DO13C,H1,P3,P2,H2,P1,Fmax_Sum,H1_Norm,PD_Norm,P2_Norm,HD_Norm,P1_Norm,Humic,Spring_Protein,Summer_Protein,Protein,Abs_255,SiO4_uM,PO4_uM,NO2_uM,NO3_uM,NH3_uM,Del_H,Del_O,Fraction,Ca_Ion,Mg_Ion,K_Ion,Na_Ion,MSA_Ion,Cl_Ion,Br_Ion,NO3_Ion,SO4_Ion,Notes,File_Name,Depth_m_Rounded,Temp_C,Salinity_PSU,Dis_O2_Conc,Dis_O2_Sat,Chl_A_ug_L,PAR,Turbidity_NTU,Density_R,Density,Station_ID,Day,GPS_Points,Cast_Type,Transect,Glacier,Transect_Point,CTD_Index,Date,Time_Local,Li_ppb_Dissolved,B_ppb_Dissolved,Na_ppb_Dissolved,Mg_ppb_Dissolved,Al_ppb_Dissolved,K_ppb_Dissolved,Ca_ppb_Dissolved,Ti_ppb_Dissolved,V_ppb_Dissolved,Cr_ppb_Dissolved,Fe_ppb_Dissolved,Mn_ppb_Dissolved,Ni_ppb_Dissolved,Cu_ppb_Dissolved,Zn_ppb_Dissolved,As_ppb_Dissolved,Se_ppb_Dissolved,Rb_ppb_Dissolved,Sr_ppb_Dissolved,Y_ppb_Dissolved,Zr_ppb_Dissolved,Mo_ppb_Dissolved,Sb_ppb_Dissolved,Ba_ppb_Dissolved,La_ppb_Dissolved,Ce_ppb_Dissolved,Nd_ppb_Dissolved,Pb_ppb_Dissolved,Th_ppb_Dissolved,U_ppb_Dissolved,Li_ppb_Colloidal,B_ppb_Colloidal,Na_ppb_Colloidal,Mg_ppb_Colloidal,Al_ppb_Colloidal,K_ppb_Colloidal,Ca_ppb_Colloidal,Ti_ppb_Colloidal,V_ppb_Colloidal,Cr_ppb_Colloidal,Fe_ppb_Colloidal,Mn_ppb_Colloidal,Ni_ppb_Colloidal,Cu_ppb_Colloidal,Zn_ppb_Colloidal,As_ppb_Colloidal,Se_ppb_Colloidal,Rb_ppb_Colloidal,Sr_ppb_Colloidal,Y_ppb_Colloidal,Zr_ppb_Colloidal,Mo_ppb_Colloidal,Sb_ppb_Colloidal,Ba_ppb_Colloidal,La_ppb_Colloidal,Ce_ppb_Colloidal,Nd_ppb_Colloidal,Pb_ppb_Colloidal,Th_ppb_Colloidal,U_ppb_Colloidal
VIO_40,76.627025,-85.117229,4.3,5,150,140,Summer,Marine,Summer_Marine,Sydkap,Glaciated,Surface,Surface,Marine,Clear,VIO,40,VIO_40_5,2,VIO_40_2,,O2I_SW2_003_Sample0023,128,0.2553,3.86,9.73,1785.719736,56.93758739,8.10473836,-24.3,0.312923985,0.398980647,0.236595612,0.070719562,0.126683152,1.145902959,0.273080703,0.348180135,0.206470898,0.06171514,0.110553124,0.334795843,0.458733259,0.206470898,0.665204157,0.008580055,5.89,0.47,0.05,2.59,3.9,-35.1,-4.54,0.143345878,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Start of vertical transect from the head to the mouth of south cape fiord. Steamed past a small tidewater glacier next to Sydkap glacier, so we were in between the small tidewater (2nd to last glacier in fiord with sydkap being the last at the end of the fiod) and the surge glacier (3rd to last glacier in fiord). VIO40 is 4.3km from sydkap terminus and 5.2 km, from the serge glacier, in-line with small tidewater glacier. 2 m water visability.",VIO40-1.csv,6,-0.90102,28.834,366.59,97.352,0.44575,69.968,5.8337,1023.238195,23.163,VIO40,Day 18,161,downcast,S_Cape_Fiord,S_Cape,1,VIO40-1.csv.6,8/14/19,13:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_40,76.626875,-85.117228,4.3,13,150,140,Summer,Marine,Summer_Marine,Sydkap,Glaciated,10-100m,10-100m,Marine,Clear,VIO,40,VIO_40_13,3,VIO_40_3,,O2I_SW_002_Sample0038,146,0.2117,5.14,8.95,1766.541838,66.19524951,6.637895697,-23.9,0.330491284,0.315330092,0.257754307,0.073986337,0.092174469,1.069736489,0.308946444,0.294773615,0.240951215,0.069163142,0.086165584,0.378109586,0.380939199,0.240951215,0.621890414,0.010146265,4.62,0.44,0.02,1.19,0.98,-21.3,-2.83,0.084844338,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Start of vertical transect from the head to the mouth of south cape fiord. Steamed past a small tidewater glacier next to Sydkap glacier, so we were in between the small tidewater (2nd to last glacier in fiord with sydkap being the last at the end of the fiod) and the surge glacier (3rd to last glacier in fiord). VIO40 is 4.3km from sydkap terminus and 5.2 km, from the serge glacier, in-line with small tidewater glacier. 2 m water visability.",VIO40-1.csv,14,-0.37397,30.361,398.21,106.6,0.77316,7.5591,2.9891,1024.495452,24.381,VIO40,Day 18,161,downcast,S_Cape_Fiord,S_Cape,1,VIO40-1.csv.14,8/14/19,13:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_40,76.625239,-85.116687,4.3,50,150,140,Summer,Marine,Summer_Marine,Sydkap,Glaciated,10-100m,10-100m,Marine,Clear,VIO,40,VIO_40_50,6,VIO_40_6,,O2I_SW_002_Sample0033,147,NA,5.03,9.7,2018.337405,83.92165006,6.918067037,-23.5,0.283091807,0.433003564,0.252354127,0.068555972,0.083117541,1.120123012,0.252732784,0.386567868,0.225291441,0.061203968,0.07420394,0.313936752,0.460771808,0.225291441,0.686063249,0.01106887,3.46,0.52,0.02,0.87,1.04,-14.4,-1.88,0.052343483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Start of vertical transect from the head to the mouth of south cape fiord. Steamed past a small tidewater glacier next to Sydkap glacier, so we were in between the small tidewater (2nd to last glacier in fiord with sydkap being the last at the end of the fiod) and the surge glacier (3rd to last glacier in fiord). VIO40 is 4.3km from sydkap terminus and 5.2 km, from the serge glacier, in-line with small tidewater glacier. 2 m water visability.",VIO40-1.csv,51,-1.2824,32.406,400.58,106.5,0.20705,-0.054269,2.5609,1026.35852,26.065,VIO40,Day 18,161,downcast,S_Cape_Fiord,S_Cape,1,VIO40-1.csv.51,8/14/19,13:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_40,76.625106,-85.116643,4.3,100,150,140,Summer,Marine,Summer_Marine,Sydkap,Glaciated,10-100m,10-100m,Marine,Clear,VIO,40,VIO_40_100,7,VIO_40_7,,O2I_SW_001_Sample0001,159,0.0175,5.38,7.66,1925.455482,59.37857252,15.20843794,-24.9,0.316700996,0.275995061,0.195982634,0.068728431,0.057317821,0.914724943,0.346225386,0.301724647,0.214253077,0.075135626,0.062661264,0.421361012,0.364385911,0.214253077,0.578638988,0.009265589,10.69,0.89,0.03,6.02,0,-11.3,-1.46,0.037974684,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Start of vertical transect from the head to the mouth of south cape fiord. Steamed past a small tidewater glacier next to Sydkap glacier, so we were in between the small tidewater (2nd to last glacier in fiord with sydkap being the last at the end of the fiod) and the surge glacier (3rd to last glacier in fiord). VIO40 is 4.3km from sydkap terminus and 5.2 km, from the serge glacier, in-line with small tidewater glacier. 2 m water visability.",VIO40-1.csv,101,-1.3053,32.837,255.66,68.045,0.15905,-0.045166,1.5823,1026.950648,26.415,VIO40,Day 18,161,downcast,S_Cape_Fiord,S_Cape,1,VIO40-1.csv.101,8/14/19,13:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_41,76.579802,-85.034841,9.5,3,54,50,Summer,Marine,Summer_Marine,Sydkap,Glaciated,Surface,Surface,Marine,Clear,VIO,41,VIO_41_3,2,VIO_41_2,,O2I_SW_002_Sample0037,117,0.2257,3.8,9.38,1798.480648,52.99584844,8.880039815,-24.2,0.314460403,0.769553364,0.301549202,0.072629604,0.096014033,1.554206606,0.202328572,0.495142256,0.19402131,0.046730984,0.061776879,0.249059556,0.556919135,0.19402131,0.750940445,0.009106128,6.57,0.5,0.04,3,0.8,-35.5,-4.69,0.148477592,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2nd point on vertical transect out of south cape fiord; in front of the serge glacier (3rd from last glacier in the fiord), on the west side; not a visible plume but cloudy water; water visibility 2-3m.",VIO41-1.csv,4,-0.93698,28.199,360.93,96.582,1.1205,16.973,8.2456,1022.715818,22.65,VIO41,Day 18,169,downcast,S_Cape_Fiord,S_Cape,2,VIO41-1.csv.4,8/14/19,21:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_41,76.579736,-85.03469,9.5,35,54,50,Summer,Marine,Summer_Marine,Sydkap,Glaciated,10-100m,10-100m,Marine,Clear,VIO,41,VIO_41_35,3,VIO_41_3,,O2I_SW_002_Sample0034,120,0.0315,5.37,9.19,1922.198495,69.32332675,5.63484944,-23.2,0.347657456,0.150586333,0.225393019,0.072012157,0.064037485,0.859686449,0.404400298,0.175164251,0.262180495,0.083765607,0.07448935,0.488165905,0.249653601,0.262180495,0.511834096,0.011694989,3.11,0.41,0.01,0.31,1.55,-16.5,-2.13,0.060896339,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2nd point on vertical transect out of south cape fiord; in front of the serge glacier (3rd from last glacier in the fiord), on the west side; not a visible plume but cloudy water; water visibility 2-3m.",VIO41-1.csv,36,-0.8804,32.03,436.35,117.23,0.33935,-0.05385,2.8765,1025.968793,25.748,VIO41,Day 18,169,downcast,S_Cape_Fiord,S_Cape,2,VIO41-1.csv.36,8/14/19,21:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_42,76.413278,-84.720874,29.5,30,130,120,Summer,Marine,Summer_Marine,Sydkap,Glaciated,10-100m,10-100m,Marine,Clear,VIO,42,VIO_42_30,2,VIO_42_2,,O2I_SW2_002_Sample0031,130,0.0612,4.72,10.08,1949.132,68.32885132,4.824936313,-23.4,0.288419176,0.33789893,0.26826334,0.072876999,0.091750029,1.059208474,0.272296893,0.319010788,0.253267743,0.068803262,0.086621314,0.341100155,0.405632102,0.253267743,0.658899845,0.011253154,2.05,0.42,0.01,0.05,2.29,-15.5,-2.06,0.05850154,NA,NA,NA,NA,NA,NA,NA,NA,NA,3rd point on vertical transect out of south cape fiord; Eric's point; not in front of any glaciers; water visibilty at least 5 m,VIO42-1.csv,31,-0.55801,31.681,423.92,114.56,1.1221,0.33601,0.53282,1025.650555,25.455,VIO42,Day 18,172,downcast,S_Cape_Fiord,S_Cape,3,VIO42-1.csv.31,8/14/19,23:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_42,76.412877,-84.720442,29.5,100,130,120,Summer,Marine,Summer_Marine,Sydkap,Glaciated,10-100m,10-100m,Marine,Clear,VIO,42,VIO_42_100,3,VIO_42_3,,O2I_SW_002_Sample0032,139,0.0749,4.17,10.22,2096.892279,58.70956178,13.96726338,-24.2,0.301122433,0.224958367,0.223341818,0.07223826,0.066030257,0.887691134,0.339219827,0.253419639,0.251598568,0.081377697,0.07438427,0.420597524,0.327803909,0.251598568,0.579402477,0.013884809,15.27,0.97,0.07,7.92,0.45,-11.2,-1.5,0.039343141,NA,NA,NA,NA,NA,NA,NA,NA,NA,3rd point on vertical transect out of south cape fiord; Eric's point; not in front of any glaciers; water visibilty at least 5 m,VIO42-1.csv,101,-1.233,32.907,272.86,72.748,0.24427,-0.088239,0.65834,1027.004394,26.469,VIO42,Day 18,172,downcast,S_Cape_Fiord,S_Cape,3,VIO42-1.csv.101,8/14/19,23:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_34,75.706297,-84.486712,0.65,5,43,40,Summer,Marine,Summer_Marine,True_Love,Unglaciated,Surface,Surface,Marine,Clear,VIO,34,VIO_34_5,2,VIO_34_2,,O2I_SW2_003_Sample0028,2,NA,5.05,9.56,1775.705294,70.39012766,4.907312093,-24,0.290458338,0.454366587,0.314653601,0.062848125,0.080632351,1.202959001,0.241453231,0.377707458,0.261566355,0.052244611,0.067028345,0.293697842,0.444735803,0.261566355,0.706302158,0.010572886,1.5,0.19,0,0.17,1.13,-25.4,-3.36,0.102976394,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; water visability of 3.4m; not in a plume of any sort; turbidity max at the surface; chl max @depth; no drift! ~650m from shore,VIO34-1.csv,6,2.4362,29.798,377.3,111.15,0.56332,39.902,1.1407,1023.854269,23.78,VIO34,Day 13,133,downcast,True_Love,Unglaciated,1,VIO34-1.csv.6,2008-09-19,8:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_34,75.706234,-84.486237,0.65,32,43,40,Summer,Marine,Summer_Marine,True_Love,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,34,VIO_34_32,3,VIO_34_3,,O2I_SW2_003_Sample0032,18,1.4476,5.06,10.99,1962.283828,72.90343827,4.454591422,-24.2,0.291820677,0.162220098,0.22216648,0.06366887,0.079817432,0.819693557,0.35601192,0.197903346,0.27103602,0.077673991,0.097374722,0.433685911,0.295278068,0.27103602,0.566314088,0.012321437,3,0.47,0,0,0.39,-15,-1.96,0.055080397,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; water visability of 3.4m; not in a plume of any sort; turbidity max at the surface; chl max @depth; no drift! ~650m from shore,VIO34-1.csv,33,-0.70423,32.034,363.63,97.977,11.881,0.051897,1.1561,1025.951186,25.746,VIO34,Day 13,133,downcast,True_Love,Unglaciated,1,VIO34-1.csv.33,2008-09-19,8:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_35,75.717284,-84.511053,2,5,74,70,Summer,Marine,Summer_Marine,True_Love,Unglaciated,Surface,Surface,Marine,Clear,VIO,35,VIO_35_5,2,VIO_35_2,,O2I_SW2_002_Sample0027,135,NA,6.73,7.19,1484.22239,68.23844447,4.160392209,-24,0.297157671,0.25188083,0.234158881,0.071964389,0.077578588,0.93274036,0.318585625,0.270043884,0.251044011,0.077153721,0.083172758,0.395739346,0.353216642,0.251044011,0.604260653,0.010952815,1.76,0.22,0,0.15,0.45,-25.2,-3.34,0.102292166,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; pt.2; water visability of 3-4m; ~2km from shore,VIO35-1.csv,6,2.6925,29.689,377.22,110.99,0.24827,83.044,1.3289,1023.748586,23.674,VIO35,Day 13,136,downcast,True_Love,Unglaciated,2,VIO35-1.csv.6,2008-09-19,10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_35,75.717219,-84.510801,2,33,74,70,Summer,Marine,Summer_Marine,True_Love,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,35,VIO_35_33,3,VIO_35_3,,O2I_SW_002_Sample0039,136,1.6921,6.15,8.36,1794.153399,71.23995211,5.214663741,-23.7,0.3323685,0.212249742,0.261972045,0.069974912,0.057379303,0.933944501,0.355876071,0.227261621,0.280500656,0.074924058,0.061437594,0.430800129,0.288699215,0.280500656,0.569199871,0.012096904,2.12,0.39,0,0.35,0.13,-14.3,-1.88,0.052343483,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; pt.2; water visability of 3-4m; ~2km from shore,VIO35-1.csv,34,-0.65802,31.999,369.01,99.563,11.201,0.86182,1.3007,1025.925544,25.715,VIO35,Day 13,136,downcast,True_Love,Unglaciated,2,VIO35-1.csv.34,2008-09-19,10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_35,75.717661,-84.516901,2,47,74,70,Summer,Marine,Summer_Marine,True_Love,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,35,VIO_35_47,6,VIO_35_6,,O2I_SW2_001_Sample0008,140,2.0054,5.15,9.21,1810.067124,67.78641018,9.281535212,-24.5,0.247740227,0.386055962,0.225330867,0.061313907,0.112535398,1.032976362,0.239831458,0.373731652,0.218137487,0.059356544,0.108942859,0.299188002,0.482674511,0.218137487,0.700811998,0.01247303,6.41,0.68,0.03,3.02,0.94,-14,-1.86,0.051659254,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; pt.2; water visability of 3-4m; ~2km from shore,VIO35-1.csv,48,-0.96068,32.27,334.05,89.467,28.931,-0.22182,1.0347,1026.223437,25.944,VIO35,Day 13,136,downcast,True_Love,Unglaciated,2,VIO35-1.csv.48,2008-09-19,10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_36,75.731667,-84.550726,3.5,15,149,140,Summer,Marine,Summer_Marine,True_Love,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,36,VIO_36_15,2,VIO_36_2,,O2I_SW_002_Sample0031,12,0.3667,6.23,8.05,1839.475413,73.84366958,4.178390278,-25,0.303811211,0.311953404,0.212349324,0.072935433,0.082228727,0.983278098,0.308977909,0.317258571,0.215960596,0.074175793,0.083627132,0.383153702,0.400885703,0.215960596,0.616846299,0.012440574,1.08,0.25,0,0.15,0.42,-14.4,-1.94,0.054396168,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; pt.3; ~3.5 km from shore; water viz is clear to 5 m,VIO36-1.csv,16,0.30917,31.512,412.25,114.5,1.5297,26.951,1.1694,1025.404647,25.282,VIO36,Day 13,144,downcast,True_Love,Unglaciated,3,VIO36-1.csv.16,2008-09-19,16:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_36,75.731803,-84.550336,3.5,35,149,140,Summer,Marine,Summer_Marine,True_Love,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,36,VIO_36_35,3,VIO_36_3,,O2I_SW2_002_Sample0038,27,1.3759,5.63,8.71,1855.232137,155.488446,6.254314344,-23.9,0.318770266,0.153251692,0.242293559,0.071158292,0.070751596,0.856225405,0.372297136,0.17898522,0.282978708,0.083106962,0.082631975,0.455404098,0.261617195,0.282978708,0.544595903,0.011331807,3.96,0.48,0.02,1.23,0.14,-14.5,-1.88,0.052343483,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; pt.3; ~3.5 km from shore; water viz is clear to 5 m,VIO36-1.csv,36,-0.7658,32.116,353.37,95.086,9.467,0.90833,0.92264,1026.034192,25.814,VIO36,Day 13,144,downcast,True_Love,Unglaciated,3,VIO36-1.csv.36,2008-09-19,16:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_36,75.732498,-84.547265,3.5,85,149,140,Summer,Marine,Summer_Marine,True_Love,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,36,VIO_36_85,4,VIO_36_4,,O2I_SW2_003_Sample0029,143,1.3755,5.39,9.16,1889.913442,43.3145875,7.158832068,-25.6,0.279691867,0.265952824,0.249797857,0.068531157,0.07796588,0.941939585,0.296931853,0.282345947,0.2651952,0.072755364,0.082771635,0.369687217,0.365117582,0.2651952,0.630312782,0.010923319,12.24,0.87,0.07,6.23,1.35,-13.3,-1.74,0.047553883,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; pt.3; ~3.5 km from shore; water viz is clear to 5 m,VIO36-1.csv,86,-1.1127,32.462,310.44,82.854,2.4773,-0.1054,0.7492,1026.568104,26.105,VIO36,Day 13,144,downcast,True_Love,Unglaciated,3,VIO36-1.csv.86,2008-09-19,16:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_36,75.732773,-84.546237,3.5,135,149,140,Summer,Marine,Summer_Marine,True_Love,Unglaciated,>100m,>100m,Marine,Clear,VIO,36,VIO_36_135,5,VIO_36_5,,O2I_SW_001_Sample0008,149,1.2275,4.37,12.89,1892.451421,26.0563471,6.511907912,-24.7,0.327757466,0.209841244,0.17851441,0.075996527,0.077508483,0.869618129,0.376898152,0.241302747,0.205279081,0.087390688,0.089129332,0.46428884,0.330432079,0.205279081,0.53571116,0.009492017,13.4,0.9,0.07,7.21,0.61,-11.6,-1.53,0.040369483,NA,NA,NA,NA,NA,NA,NA,NA,NA,non-glaciated transect by TL; pt.3; ~3.5 km from shore; water viz is clear to 5 m,VIO36-1.csv,136,-0.99925,32.732,290.67,77.944,3.3253,-0.12896,1.5132,1027.024173,26.32,VIO36,Day 13,144,downcast,True_Love,Unglaciated,3,VIO36-1.csv.136,2008-09-19,16:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
